"iata","icao","latitude","longitude","name","wikipedia_url","outdegree","outdegree_cargo","number_airlines","number_airlines_cargo"
"WOS","ZKWS","39.166389","127.484167","","https://en.wikipedia.org/wiki/Kalma_Airport","1","0","1","0"
"WOT","RCWA","23.367361","119.502278","","https://en.wikipedia.org/wiki/Wang-an_Airport","1","0","1","0"
"WPL","","49.885000","-124.543889","","https://en.wikipedia.org/wiki/Powell_Lake_Water_Aerodrome","2","0","1","0"
"WPR","SCFM","-53.2537","-70.319199","","https://en.wikipedia.org/wiki/Capitán_Fuentes_Martínez_Airport","1","0","1","0"
"WPU","SCGZ","-54.931111","-67.626389","","https://en.wikipedia.org/wiki/Guardia_Marina_Zañartu_Airport","1","0","1","0"
"WRE","NZWR","-35.768333","174.365000","","https://en.wikipedia.org/wiki/Whangarei_Airport","5","0","2","0"
"WRG","PAWG","56.484444","-132.369722","","https://en.wikipedia.org/wiki/Wrangell_Airport","3","0","2","0"
"WRO","EPWR","51.109444","16.880278","","https://en.wikipedia.org/wiki/Wrocław_Airport","90","0","11","0"
"WRY","EGEW","59.350278","-2.950000","","https://en.wikipedia.org/wiki/Westray_Airport","2","0","1","0"
"WSI","YSWS","-33.888056","150.714722","","https://en.wikipedia.org/wiki/Western_Sydney_International_Airport","2","0","2","0"
"WSK","ZUWS","31.064000","109.706000","","https://en.wikipedia.org/wiki/Chongqing_Wushan_Airport","3","0","2","0"
"WSN","PFWS","58.702222","-157.002500","","https://en.wikipedia.org/wiki/South_Naknek_Airport","3","0","1","0"
"WST","KWST","41.349722","-71.803333","","https://en.wikipedia.org/wiki/Westerly_State_Airport","1","0","2","0"
"WSX","","48.618056","-122.956667","","https://en.wikipedia.org/wiki/Westsound/WSX_Seaplane_Base","1","0","1","0"
"WTB","YBWW","-27.558333","151.793333","","https://en.wikipedia.org/wiki/Toowoomba_Wellcamp_Airport","12","0","2","0"
"WTE","","9.458333","170.238611","","https://en.wikipedia.org/wiki/Wotje_Airport","1","0","1","0"
"WTK","PAWN","67.561111","-162.980278","","https://en.wikipedia.org/wiki/Noatak_Airport","2","0","2","0"
"WTL","","60.335278","-162.666944","","https://en.wikipedia.org/wiki/Tuntutuliak_Airport","1","0","1","0"
"WTO","","10.173333","166.002778","","https://en.wikipedia.org/wiki/Wotho_Airport","4","0","1","0"
"WTP","AYWT","-8.562500","147.252500","","https://en.wikipedia.org/wiki/Woitape_Airport","2","0","1","0"
"WTX","WIPO","-4.391667","104.401389","","https://en.wikipedia.org/wiki/Gatot_Subroto_Airport","0","0","0","0"
"WTZ","NZWT","-36.828889","175.682500","","https://en.wikipedia.org/wiki/Whitianga_Aerodrome","3","0","2","0"
"WUA","ZBUH","39.791944","106.803333","","https://en.wikipedia.org/wiki/Wuhai_Airport","15","0","8","0"
"WUH","ZHHH","30.785000","114.206667","","https://en.wikipedia.org/wiki/Wuhan_Tianhe_International_Airport","122","14","34","6"
"WUI","YMMI","-28.705278","121.890556","","https://en.wikipedia.org/wiki/Murrin_Murrin_Airport","0","0","0","0"
"WUN","YWLU","-26.630000","120.220000","","https://en.wikipedia.org/wiki/Wiluna_Airport","3","0","1","0"
"WUS","ZSWY","27.700833","118.000278","","https://en.wikipedia.org/wiki/Wuyishan_Airport","8","0","3","0"
"WUT","ZBXZ","38.599167","112.967778","","https://en.wikipedia.org/wiki/Xinzhou_Wutaishan_Airport","10","0","6","0"
"WUU","HSWW","7.725000","27.980000","","https://en.wikipedia.org/wiki/Wau_Airport","0","0","0","0"
"WUX","ZSWX","31.494444","120.429444","","https://en.wikipedia.org/wiki/Sunan_Shuofang_International_Airport","53","8","14","5"
"WUZ","ZGWZ","23.401389","111.098611","","https://en.wikipedia.org/wiki/Wuzhou_Xijiang_Airport","3","0","2","0"
"WVB","FYWB","-22.979722","14.645278","","https://en.wikipedia.org/wiki/Walvis_Bay_Airport","2","0","2","0"
"WWI","YWWI","-21.645000","121.191667","","https://en.wikipedia.org/wiki/Woodie_Woodie_Airport","0","0","0","0"
"WWK","AYWK","-3.583828","143.669186","","https://en.wikipedia.org/wiki/Wewak_Airport","4","0","2","0"
"WWP","","56.116389","-133.121667","","https://en.wikipedia.org/wiki/North_Whale_Seaplane_Base","1","0","1","0"
"WWT","PAEW","60.928333","-164.660278","","https://en.wikipedia.org/wiki/Newtok_Airport","1","0","1","0"
"WXN","ZUWX","30.797778","108.431389","","https://en.wikipedia.org/wiki/Wanzhou_Wuqiao_Airport","15","0","10","0"
"WYA","YWHA","-33.058889","137.514444","","https://en.wikipedia.org/wiki/Whyalla_Airport","1","0","1","0"
"WYS","KWYS","44.688333","-111.117778","","https://en.wikipedia.org/wiki/Yellowstone_Airport","2","0","2","0"
"WZA","DGLW","10.082500","-2.507500","","https://en.wikipedia.org/wiki/Wa_Airport","2","0","1","0"
"XAI","ZHXY","32.541389","114.077778","","https://en.wikipedia.org/wiki/Xinyang_Minggang_Airport","9","0","4","0"
"XAP","SBCH","-27.133889","-52.658889","","https://en.wikipedia.org/wiki/Chapecó_Airport","4","0","3","0"
"XAU","SOOS","3.615278","-53.204167","","https://en.wikipedia.org/wiki/Saul_Airport","2","0","1","0"
"XBE","","53.965556","-91.027222","","https://en.wikipedia.org/wiki/Bearskin_Lake_Airport","2","0","4","0"
"XBJ","OIMB","32.892500","59.283333","","https://en.wikipedia.org/wiki/Birjand_International_Airport","4","0","5","0"
"XCH","YPXM","-10.450556","105.690278","","https://en.wikipedia.org/wiki/Christmas_Island_Airport","2","0","2","0"
"XCR","LFOK","48.773333","4.206111","","https://en.wikipedia.org/wiki/Châlons_Vatry_Airport","2","0","1","0"
"XEQ","BGTQ","60.193889","-44.811667","","https://en.wikipedia.org/wiki/Tasiusaq_Heliport_(Kujalleq)","2","0","1","0"
"XFN","ZHXF","32.150000","112.290556","","https://en.wikipedia.org/wiki/Xiangyang_Liuji_Airport","30","0","10","0"
"XGR","CYLU","58.711389","-65.992778","","https://en.wikipedia.org/wiki/Kangiqsualujjuaq_(Georges_River)_Airport","1","0","1","0"
"XIC","ZUXC","27.989167","102.184444","","https://en.wikipedia.org/wiki/Xichang_Qingshan_Airport","20","0","7","0"
"XIL","ZBXH","43.916667","115.963889","","https://en.wikipedia.org/wiki/Xilinhot_Airport","18","0","5","0"
"XIY","ZLXY","34.437806","108.756556","","https://en.wikipedia.org/wiki/Xi'an_Xianyang_International_Airport","189","5","48","5"
"XKH","VLXK","19.440150","103.168400","","https://en.wikipedia.org/wiki/Xieng_Khouang_Airport","1","0","3","0"
"XKS","CYAQ","53.524722","-88.643056","","https://en.wikipedia.org/wiki/Kasabonika_Airport","2","0","1","0"
"XLB","CZWH","58.614444","-101.468889","","https://en.wikipedia.org/wiki/Lac_Brochet_Airport","3","0","1","0"
"XMH","NTGI","-14.437500","-146.070833","","https://en.wikipedia.org/wiki/Manihi_Airport","2","0","1","0"
"XMN","ZSAM","24.544167","118.127778","","https://en.wikipedia.org/wiki/Xiamen_Gaoqi_International_Airport","121","13","43","12"
"XMY","YYMI","-9.899300","142.774500","","https://en.wikipedia.org/wiki/Yam_Island_Airport","4","0","2","0"
"XNA","KXNA","36.281667","-94.307778","","https://en.wikipedia.org/wiki/Northwest_Arkansas_National_Airport","28","0","9","0"
"XNH","ORTL","30.939722","46.092500","","https://en.wikipedia.org/wiki/Ali_Air_Base","0","0","0","0"
"XNN","ZLXN","36.527500","102.042778","","https://en.wikipedia.org/wiki/Xining_Caojiabao_International_Airport","56","0","22","0"
"XNT","ZBXT","36.882778","114.429167","","https://en.wikipedia.org/wiki/Xingtai_Dalian_Airport","5","0","4","0"
"XPK","CZFG","55.749167","-101.266389","","https://en.wikipedia.org/wiki/Pukatawagan_Airport","1","0","1","0"
"XPL","MHPR","14.382500","-87.621111","","https://en.wikipedia.org/wiki/Comayagua_International_Airport","11","0","8","0"
"XPP","CZNG","52.996389","-97.273611","","https://en.wikipedia.org/wiki/Poplar_River_Airport","1","0","1","0"
"XQP","MRQP","9.443056","-84.130000","","https://en.wikipedia.org/wiki/Quepos_La_Managua_Airport","2","0","3","0"
"XQU","","49.337222","-124.393889","","https://en.wikipedia.org/wiki/Qualicum_Beach_Airport","1","0","1","0"
"XRY","LEJR","36.744722","-6.060000","","https://en.wikipedia.org/wiki/Jerez_Airport","25","0","15","0"
"XSC","MBSC","21.515833","-71.528611","","https://en.wikipedia.org/wiki/South_Caicos_Airport","3","0","3","0"
"XSI","CZSN","56.792778","-98.907222","","https://en.wikipedia.org/wiki/South_Indian_Lake_Airport","2","0","1","0"
"XSP","WSSL","1.416944","103.867778","","https://en.wikipedia.org/wiki/Seletar_Airport","2","0","2","0"
"XTG","YTGM","-27.986389","143.810833","","https://en.wikipedia.org/wiki/Thargomindah_Airport","4","0","1","0"
"XTL","CYBQ","58.706111","-98.512222","","https://en.wikipedia.org/wiki/Tadoule_Lake_Airport","2","0","1","0"
"XUZ","ZSXZ","34.059056","117.555278","","https://en.wikipedia.org/wiki/Xuzhou_Guanyin_International_Airport","33","0","14","0"
"XWA","KXWA","48.259722","-103.750556","","https://en.wikipedia.org/wiki/Williston_Basin_International_Airport","3","1","3","2"
"XYI","ZJYX","16.833611","112.345000","","https://en.wikipedia.org/wiki/Yongxing_Island_Airport","1","0","1","0"
"XZM","VMMH","22.197075","113.558911","","https://en.wikipedia.org/wiki/Outer_Harbour_Ferry_Terminal","0","0","0","0"
"YAA","","52.451389","-125.303611","","https://en.wikipedia.org/wiki/Anahim_Lake_Airport","1","0","1","0"
"YAB","CYAB","73.006389","-85.047222","","https://en.wikipedia.org/wiki/Arctic_Bay_Airport","3","0","1","0"
"YAC","CYAC","51.727222","-91.824444","","https://en.wikipedia.org/wiki/Cat_Lake_Airport","1","0","3","0"
"YAK","PAYA","59.503333","-139.660278","","https://en.wikipedia.org/wiki/Yakutat_Airport","0","0","0","0"
"YAM","CYAM","46.485278","-84.509444","","https://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport","5","3","4","2"
"YAP","PTYA","9.498889","138.082500","","https://en.wikipedia.org/wiki/Yap_International_Airport","7","0","3","0"
"YAT","CYAT","52.927500","-82.431944","","https://en.wikipedia.org/wiki/Attawapiskat_Airport","5","0","2","0"
"YAV","","48.866667","-123.300000","","https://en.wikipedia.org/wiki/Mayne_Island_Water_Aerodrome","1","0","2","0"
"YAX","","53.849167","-89.579444","","https://en.wikipedia.org/wiki/Angling_Lake/Wapekeka_Airport","1","0","2","0"
"YAY","CYAY","51.391944","-56.083056","","https://en.wikipedia.org/wiki/St._Anthony_Airport","4","0","1","0"
"YAZ","CYAZ","49.081944","-125.772500","","https://en.wikipedia.org/wiki/Tofino-Long_Beach_Airport","1","0","2","0"
"YBB","CYBB","68.535833","-89.805278","","https://en.wikipedia.org/wiki/Kugaaruk_Airport","4","0","1","0"
"YBC","CYBC","49.132500","-68.204444","","https://en.wikipedia.org/wiki/Baie-Comeau_Airport","4","0","1","0"
"YBE","CYBE","59.561389","-108.481389","","https://en.wikipedia.org/wiki/Uranium_City_Airport","4","0","1","0"
"","","48.835967","-125.137453","","https://en.wikipedia.org/wiki/Bamfield_Water_Aerodrome","0","0","0","0"
"YBG","CYBG","48.330556","-70.996389","","https://en.wikipedia.org/wiki/CFB_Bagotville","1","0","1","0"
"YBK","CYBK","64.298889","-96.077778","","https://en.wikipedia.org/wiki/Baker_Lake_Airport","1","0","1","0"
"YBL","CYBL","49.951944","-125.273056","","https://en.wikipedia.org/wiki/Campbell_River_Airport","2","0","2","0"
"YBP","ZUYB","28.858000","104.525000","","https://en.wikipedia.org/wiki/Yibin_Wuliangye_Airport","36","0","8","0"
"YBR","CYBR","49.910000","-99.952222","","https://en.wikipedia.org/wiki/Brandon_Municipal_Airport","1","0","1","0"
"YBT","CYBT","57.889444","-101.679167","","https://en.wikipedia.org/wiki/Brochet_Airport","2","0","1","0"
"YBV","CYBV","52.358889","-97.018056","","https://en.wikipedia.org/wiki/Berens_River_Airport","3","0","3","0"
"YBW","","48.750000","-123.233333","","https://en.wikipedia.org/wiki/Bedwell_Harbour_Water_Aerodrome","2","0","2","0"
"YBX","CYBX","51.441944","-57.186111","","https://en.wikipedia.org/wiki/Blanc-Sablon_Airport","11","0","3","0"
"","","49.679237","-124.98064","","https://en.wikipedia.org/wiki/Courtenay_Airpark","0","0","0","0"
"YCB","CYCB","69.108056","-105.137222","","https://en.wikipedia.org/wiki/Cambridge_Bay_Airport","7","1","3","1"
"","YCBG","-42.826389","147.476667","","https://en.wikipedia.org/wiki/Cambridge_Aerodrome","0","0","0","0"
"YCD","CYCD","49.054444","-123.870000","","https://en.wikipedia.org/wiki/Nanaimo_Airport","5","0","5","0"
"YCG","CYCG","49.296111","-117.632500","","https://en.wikipedia.org/wiki/West_Kootenay_Regional_Airport","0","0","0","0"
"YCK","CYVL","67.021111","-126.128611","","https://en.wikipedia.org/wiki/Colville_Lake/Tommy_Kochon_Aerodrome","3","0","1","0"
"","YCNY","-18.753333","138.706667","","https://en.wikipedia.org/wiki/Century_Mine_Airport","0","0","0","0"
"YCO","CYCO","67.816667","-115.143889","","https://en.wikipedia.org/wiki/Kugluktuk_Airport","3","1","1","1"
"","YCPT","-31.308333","137.443333","","https://en.wikipedia.org/wiki/Carrapateena_Airport","2","0","1","0"
"YCR","CYCR","54.610833","-97.760278","","https://en.wikipedia.org/wiki/Cross_Lake_(Charlie_Sinclair_Memorial)_Airport","2","0","1","0"
"YCS","CYCS","63.347222","-90.731111","","https://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport","2","0","2","0"
"YCU","ZBYC","35.116667","111.039722","","https://en.wikipedia.org/wiki/Yuncheng_Yanhu_International_Airport","40","0","9","0"
"YCY","CYCY","70.485833","-68.516944","","https://en.wikipedia.org/wiki/Clyde_River_Airport","2","0","1","0"
"YDA","CYDA","64.042222","-139.130000","","https://en.wikipedia.org/wiki/Dawson_City_Airport","4","0","1","0"
"YDF","CYDF","49.209167","-57.394444","","https://en.wikipedia.org/wiki/Deer_Lake_Regional_Airport","12","0","5","0"
"YDL","CYDL","58.422222","-130.031389","","https://en.wikipedia.org/wiki/Dease_Lake_Airport","3","0","1","0"
"","YDLO","-27.873611","121.271667","","https://en.wikipedia.org/wiki/Darlot_Airport","0","0","0","0"
"YDP","CYDP","56.550556","-61.682222","","https://en.wikipedia.org/wiki/Nain_Airport","6","0","1","0"
"YDV","CZTA","51.784444","-96.692222","","https://en.wikipedia.org/wiki/Bloodvein_River_Airport","2","0","2","0"
"YEG","CYEG","53.310000","-113.579444","","https://en.wikipedia.org/wiki/Edmonton_International_Airport","53","12","14","7"
"YEI","LTBR","40.255000","29.562500","","https://en.wikipedia.org/wiki/Yenişehir_Airport","8","0","2","0"
"YEK","CYEK","61.093889","-94.071667","","https://en.wikipedia.org/wiki/Arviat_Airport","2","0","2","0"
"YER","CYER","56.018889","-87.676111","","https://en.wikipedia.org/wiki/Fort_Severn_Airport","1","0","1","0"
"YES","OISY","30.700556","51.545000","","https://en.wikipedia.org/wiki/Yasuj_Airport","1","0","2","0"
"YEV","CYEV","68.303889","-133.483056","","https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport","11","0","4","0"
"YFA","CYFA","52.203611","-81.695833","","https://en.wikipedia.org/wiki/Fort_Albany_Airport","5","0","2","0"
"YFB","CYFB","63.756667","-68.556111","","https://en.wikipedia.org/wiki/Iqaluit_Airport","15","4","2","2"
"YFC","CYFC","45.868889","-66.537222","","https://en.wikipedia.org/wiki/Fredericton_International_Airport","6","0","6","0"
"YFH","CYFH","51.561944","-87.907778","","https://en.wikipedia.org/wiki/Fort_Hope_Airport","7","0","3","0"
"YFJ","CYWE","64.190833","-114.076667","","https://en.wikipedia.org/wiki/Wekweètì_Airport","1","0","1","0"
"YFO","CYFO","54.678056","-101.681944","","https://en.wikipedia.org/wiki/Flin_Flon_Airport","2","0","1","0"
"YFS","CYFS","61.760278","-121.236667","","https://en.wikipedia.org/wiki/Fort_Simpson_Airport","2","0","2","0"
"YGG","","48.850000","-123.500000","","https://en.wikipedia.org/wiki/Ganges_Water_Aerodrome","3","0","3","0"
"YGH","CYGH","66.240556","-128.647500","","https://en.wikipedia.org/wiki/Fort_Good_Hope_Airport","3","1","1","1"
"YGJ","RJOH","35.493333","133.239167","","https://en.wikipedia.org/wiki/Miho-Yonago_Airport","3","0","4","0"
"YGL","CYGL","53.625278","-77.704167","","https://en.wikipedia.org/wiki/La_Grande_Rivière_Airport","3","0","1","0"
"YGO","CYGO","54.558333","-94.490833","","https://en.wikipedia.org/wiki/Gods_Lake_Narrows_Airport","3","0","2","0"
"YGP","CYGP","48.775000","-64.481667","","https://en.wikipedia.org/wiki/Michel-Pouliot_Gaspé_Airport","5","0","2","0"
"YGR","CYGR","47.425000","-61.778056","","https://en.wikipedia.org/wiki/Îles-de-la-Madeleine_Airport","6","0","4","0"
"YGT","CYGT","69.364722","-81.816389","","https://en.wikipedia.org/wiki/Igloolik_Airport","2","0","1","0"
"YGV","CYGV","50.281944","-63.611111","","https://en.wikipedia.org/wiki/Havre_St-Pierre_Airport","3","0","1","0"
"YGW","CYGW","55.281944","-77.765278","","https://en.wikipedia.org/wiki/Kuujjuarapik_Airport","14","0","2","0"
"YGX","CYGX","56.357778","-94.710833","","https://en.wikipedia.org/wiki/Gillam_Airport","3","0","1","0"
"YGZ","CYGZ","76.425833","-82.908056","","https://en.wikipedia.org/wiki/Grise_Fiord_Airport","1","0","1","0"
"YHE","CYHE","49.368333","-121.498056","","https://en.wikipedia.org/wiki/Hope_Aerodrome","0","0","0","0"
"YHH","","50.050000","-125.250000","","https://en.wikipedia.org/wiki/Campbell_River_Water_Aerodrome","5","0","1","0"
"YHI","CYHI","70.762778","-117.806111","","https://en.wikipedia.org/wiki/Ulukhaktok/Holman_Airport","3","0","2","0"
"YHK","CYHK","68.635556","-95.850278","","https://en.wikipedia.org/wiki/Gjoa_Haven_Airport","4","0","1","0"
"YHM","CYHM","43.173611","-79.935000","","https://en.wikipedia.org/wiki/John_C._Munro_Hamilton_International_Airport","15","25","2","6"
"YHO","CYHO","55.448889","-60.228056","","https://en.wikipedia.org/wiki/Hopedale_Airport","6","0","1","0"
"YHP","","52.113333","-94.255556","","https://en.wikipedia.org/wiki/Poplar_Hill_Airport","0","0","0","0"
"YHR","CYHR","50.468889","-59.636667","","https://en.wikipedia.org/wiki/Chevery_Airport","11","0","2","0"
"YHU","CYHU","45.518056","-73.416944","","https://en.wikipedia.org/wiki/Montreal_Metropolitan_Airport","16","0","2","0"
"YHY","CYHY","60.839722","-115.782778","","https://en.wikipedia.org/wiki/Hay_River/Merlyn_Carter_Airport","3","1","2","1"
"YHZ","CYHZ","44.879722","-63.510278","","https://en.wikipedia.org/wiki/Halifax_Stanfield_International_Airport","45","6","14","6"
"YIA","WAHI","-7.907459","110.054480","","https://en.wikipedia.org/wiki/Yogyakarta_International_Airport","21","0","12","0"
"YIC","ZSYC","27.803333","114.308056","","https://en.wikipedia.org/wiki/Yichun_Mingyueshan_Airport","7","0","4","0"
"YIE","ZBES","47.310556","119.911944","","https://en.wikipedia.org/wiki/Aershan_Yiershi_Airport","3","0","2","0"
"YIF","CYIF","51.210000","-58.657500","","https://en.wikipedia.org/wiki/Saint-Augustin_Airport","7","0","2","0"
"YIH","ZHYC","30.556472","111.479944","","https://en.wikipedia.org/wiki/Yichang_Sanxia_International_Airport","41","0","15","0"
"YIK","CYIK","62.417222","-77.925278","","https://en.wikipedia.org/wiki/Ivujivik_Airport","7","0","1","0"
"YIN","ZWYN","43.955833","81.330278","","https://en.wikipedia.org/wiki/Yining_Airport","32","1","13","1"
"YIO","CYIO","72.689444","-77.968889","","https://en.wikipedia.org/wiki/Pond_Inlet_Airport","3","0","1","0"
